brand,years,usingyears,tag_price,source,color,mileage,certificate,residual_value,log_residualPrice
FORD,2015,3,74.9,8891,白,35000,0,45.13,1.65 
FORD,2015,3,74.9,8891,白,29000,0,73.16,1.86 
FORD,2015,3,74.9,8891,白,86000,0,51.8,1.71 
FORD,2015,3,74.9,8891,白,29000,0,71.83,1.86 
FORD,2015,3,74.9,8891,黑,27000,0,74.77,1.87 
FORD,2015,3,74.9,8891,白,13000,0,69.16,1.84 
FORD,2015,3,74.9,8891,紅,10000,0,51.8,1.71 
FORD,2015,3,74.9,8891,白,60000,0,75.83,1.88 
FORD,2015,3,74.9,8891,紅,10000,0,73.16,1.86 
FORD,2015,3,74.9,Yahoo,藍,20373,0,42.72,1.63 
FORD,2015,3,74.9,Yahoo,灰,19053,1,63.55,1.80 
FORD,2015,3,74.9,Yahoo,白,16000,0,66.49,1.82 
FORD,2015,3,74.9,UCar,其他,38000,0,76.1,1.88 
FORD,2015,3,74.9,UCar,黑,21006,0,73.43,1.87 
FORD,2015,3,74.9,abc,紅,39000,0,82.51,1.92 
FORD,2015,3,74.9,abc,黑,21000,0,73.16,1.86 
FORD,2015,3,77.9,8891,白,30000,0,60.08,1.78 
FORD,2015,3,77.9,8891,白,28000,1,71.63,1.86 
FORD,2015,3,77.9,8891,白,28000,1,71.63,1.86 
FORD,2015,3,77.9,8891,白,29000,0,38.25,1.58 
FORD,2015,3,77.9,8891,白,39000,0,61.62,1.79 
FORD,2015,3,77.9,8891,藍,42000,0,57.77,1.76 
FORD,2015,3,77.9,8891,白,32000,0,59.69,1.78 
FORD,2015,3,77.9,8891,黑,21000,1,70.35,1.85 
FORD,2015,3,77.9,8891,灰,23000,0,52.37,1.72 
FORD,2015,3,77.9,8891,白,22000,0,38.25,1.58 
FORD,2015,3,77.9,8891,白,32000,0,35.94,1.56 
FORD,2015,3,77.9,8891,白,20000,0,42.36,1.63 
FORD,2015,3,77.9,Yahoo,白,19000,0,43.39,1.64 
FORD,2015,3,77.9,Yahoo,白,29335,0,51.35,1.71 
FORD,2015,3,77.9,Yahoo,白,51998,1,58.79,1.77 
FORD,2015,3,77.9,UCar,黑,30000,0,73.17,1.86 
FORD,2015,3,77.9,UCar,白,27690,0,71.89,1.86 
FORD,2015,3,77.9,UCar,白,16000,0,71.89,1.86 
FORD,2015,3,81.9,8891,銀,31000,1,68.13,1.83 
FORD,2015,3,81.9,8891,銀,31000,0,68.13,1.83 
FORD,2015,3,81.9,Yahoo,銀,31000,1,68.13,1.83 
FORD,2015,3,81.9,UCar,白,20038,0,85.47,1.93 
FORD,2015,3,81.9,abc,白,20034,0,85.23,1.93 
FORD,2015,3,138.8,8891,黑,68000,0,67.58,1.83 
FORD,2016,2,67.9,8891,白,43000,0,63.03,1.80 
FORD,2016,2,67.9,8891,白,8000,0,77.76,1.89 
FORD,2016,2,67.9,8891,白,19000,0,63.03,1.80 
FORD,2016,2,67.9,8891,白,10000,0,67.01,1.83 
FORD,2016,2,67.9,8891,白,3900,0,58.91,1.77 
FORD,2016,2,67.9,8891,白,3000,0,57.44,1.76 
FORD,2016,2,67.9,8891,白,10000,0,71.87,1.86 
FORD,2016,2,67.9,8891,白,15000,1,79.23,1.90 
FORD,2016,2,67.9,8891,白,30000,0,44.18,1.65 
FORD,2016,2,67.9,8891,白,3000,0,81,1.91 
FORD,2016,2,67.9,8891,白,16000,0,63.33,1.80 
FORD,2016,2,67.9,8891,白,3000,0,71.87,1.86 
FORD,2016,2,67.9,8891,白,43000,0,63.03,1.80 
FORD,2016,2,67.9,8891,白,17000,0,77.76,1.89 
FORD,2016,2,67.9,Yahoo,白,14211,0,76.58,1.88 
FORD,2016,2,66.9,8891,白,20000,0,68.46,1.84 
FORD,2016,2,64.5,8891,藍,15000,0,80.31,1.90 
FORD,2016,2,64.5,8891,灰,20000,0,69.77,1.84 
FORD,2016,2,64.5,8891,白,5000,0,80,1.90 
FORD,2016,2,87.9,8891,白,20000,0,52.1,1.72 
FORD,2016,2,87.9,8891,白,30000,0,38.45,1.58 
FORD,2016,2,87.9,8891,白,30000,0,65.19,1.81 
FORD,2016,2,87.9,8891,白,21000,0,60.07,1.78 
FORD,2016,2,87.9,8891,白,14000,0,82.82,1.92 
FORD,2016,2,87.9,8891,白,21000,0,59.84,1.78 
FORD,2016,2,87.9,8891,白,23000,0,48.69,1.69 
FORD,2016,2,87.9,8891,銀,2443,0,83.96,1.92 
FORD,2016,2,87.9,8891,白,10000,0,44.14,1.64 
FORD,2016,2,87.9,8891,白,20000,0,53.01,1.72 
FORD,2016,2,83.9,8891,藍,4032,0,85.58,1.93 
FORD,2016,2,83.9,UCar,藍,4032,0,85.82,1.93 
FORD,2016,2,72.9,SUM,白,11605,1,79.29,1.90 
FORD,2016,2,72.9,SUM,白,18247,1,79.29,1.90 
FORD,2016,2,72.9,SUM,白,26100,1,76.68,1.88 
FORD,2016,2,72.9,SUM,白,26700,1,77.91,1.89 
FORD,2016,2,72.9,SUM,白,27000,0,77.91,1.89 
FORD,2016,2,72.9,8891,白,15000,0,64.2,1.81 
FORD,2016,2,72.9,8891,白,14000,0,86.15,1.94 
FORD,2016,2,72.9,8891,白,31000,0,44.99,1.65 
FORD,2016,2,72.9,8891,白,23000,0,54.73,1.74 
FORD,2016,2,72.9,UCar,藍,14000,0,85.05,1.93 
FORD,2016,2,72.9,UCar,白,26718,0,78.19,1.89 
FORD,2016,2,75.9,SUM,白,11800,0,78.39,1.89 
FORD,2016,2,75.9,SUM,白,11000,0,82.74,1.92 
FORD,2016,2,75.9,SUM,白,28300,1,76.81,1.89 
FORD,2016,2,75.9,SUM,藍,14000,1,81.42,1.91 
FORD,2016,2,75.9,SUM,藍,5365,0,77.47,1.89 
FORD,2016,2,75.9,8891,白,14000,0,39.26,1.59 
FORD,2016,2,75.9,8891,白,18000,0,78.79,1.90 
FORD,2016,2,75.9,8891,白,18000,1,76.15,1.88 
FORD,2016,2,75.9,8891,白,27000,0,82.35,1.92 
FORD,2016,2,75.9,8891,白,20000,0,73.78,1.87 
FORD,2016,2,75.9,8891,白,15000,0,48.48,1.69 
FORD,2016,2,75.9,8891,白,15000,0,64.3,1.81 
FORD,2016,2,75.9,8891,白,26000,1,74.84,1.87 
FORD,2016,2,75.9,8891,藍,8000,0,65.61,1.82 
FORD,2016,2,75.9,8891,白,14000,0,78.79,1.90 
FORD,2016,2,75.9,8891,白,23000,0,61.26,1.79 
FORD,2016,2,75.9,8891,白,15000,0,56.39,1.75 
FORD,2016,2,75.9,8891,紅,25000,0,60.34,1.78 
FORD,2016,2,75.9,8891,藍,8500,0,78.79,1.90 
FORD,2016,2,75.9,8891,白,12000,0,76.42,1.88 
FORD,2016,2,75.9,8891,白,28000,1,76.81,1.89 
FORD,2016,2,75.9,8891,白,10000,0,72.46,1.86 
FORD,2016,2,75.9,8891,黑,15000,0,63.24,1.80 
FORD,2016,2,75.9,8891,白,24000,0,59.29,1.77 
FORD,2016,2,75.9,8891,白,28000,0,82.74,1.92 
FORD,2016,2,75.9,8891,白,10000,0,62.58,1.80 
FORD,2016,2,75.9,8891,白,3800,0,63.24,1.80 
FORD,2016,2,75.9,8891,白,16000,0,85.64,1.93 
FORD,2016,2,75.9,8891,白,20000,0,46.11,1.66 
FORD,2016,2,75.9,8891,白,24000,0,97.23,1.99 
FORD,2016,2,75.9,8891,白,23000,0,26.09,1.42 
FORD,2016,2,75.9,8891,白,21000,0,82.74,1.92 
FORD,2016,2,75.9,8891,黑,26000,0,43.21,1.64 
FORD,2016,2,75.9,8891,白,14000,0,35.31,1.55 
FORD,2016,2,75.9,8891,白,29000,0,51.12,1.71 
FORD,2016,2,75.9,8891,白,16000,0,78.79,1.90 
FORD,2016,2,75.9,8891,白,15000,0,64.3,1.81 
FORD,2016,2,75.9,8891,白,12000,0,78.79,1.90 
FORD,2016,2,75.9,8891,白,33000,0,52.17,1.72 
FORD,2016,2,75.9,8891,白,20000,0,66.93,1.83 
FORD,2016,2,75.9,8891,紅,16000,0,53.75,1.73 
FORD,2016,2,75.9,8891,白,16000,0,77.47,1.89 
FORD,2016,2,75.9,8891,白,20000,0,37.94,1.58 
FORD,2016,2,75.9,8891,白,40000,0,51.12,1.71 
FORD,2016,2,75.9,8891,白,14000,0,36.76,1.57 
FORD,2016,2,75.9,8891,白,14000,0,30.04,1.48 
FORD,2016,2,75.9,8891,白,12000,1,76.15,1.88 
FORD,2016,2,75.9,8891,白,16000,0,26.09,1.42 
FORD,2016,2,75.9,8891,白,11000,0,65.61,1.82 
FORD,2016,2,75.9,8891,白,15000,0,82.74,1.92 
FORD,2016,2,75.9,8891,白,10000,0,72.46,1.86 
FORD,2016,2,75.9,8891,白,29000,0,52.44,1.72 
FORD,2016,2,75.9,8891,黑,30000,0,98.29,1.99 
FORD,2016,2,75.9,8891,白,12000,0,61.66,1.79 
FORD,2016,2,75.9,8891,白,14000,0,77.47,1.89 
FORD,2016,2,75.9,8891,白,13000,0,73.52,1.87 
FORD,2016,2,75.9,8891,白,16000,0,77.47,1.89 
FORD,2016,2,75.9,8891,白,13000,0,73.52,1.87 
FORD,2016,2,75.9,8891,藍,10000,0,77.47,1.89 
FORD,2016,2,75.9,8891,白,3000,0,77.47,1.89 
FORD,2016,2,75.9,8891,白,14000,0,61.66,1.79 
FORD,2016,2,75.9,8891,白,9865,0,70.88,1.85 
FORD,2016,2,75.9,8891,白,15000,0,69.57,1.84 
FORD,2016,2,75.9,8891,白,12000,0,78.92,1.90 
FORD,2016,2,75.9,8891,白,37000,0,39.26,1.59 
FORD,2016,2,75.9,8891,黑,35000,0,74.18,1.87 
FORD,2016,2,75.9,8891,白,14000,0,35.31,1.55 
FORD,2016,2,75.9,8891,白,32000,0,78.79,1.90 
FORD,2016,2,75.9,8891,白,12000,0,78.66,1.90 
FORD,2016,2,75.9,8891,白,20000,0,60.34,1.78 
FORD,2016,2,75.9,8891,黑,20000,0,24.77,1.39 
FORD,2016,2,75.9,8891,黑,10000,0,35.31,1.55 
FORD,2016,2,75.9,8891,黑,30000,0,78.79,1.90 
FORD,2016,2,75.9,8891,黑,18000,0,69.57,1.84 
FORD,2016,2,75.9,8891,黑,13000,0,24.77,1.39 
FORD,2016,2,75.9,8891,白,10000,0,90.65,1.96 
FORD,2016,2,75.9,8891,白,23000,0,24.37,1.39 
FORD,2016,2,75.9,8891,白,15000,0,50.07,1.70 
FORD,2016,2,75.9,8891,白,12000,1,78.52,1.89 
FORD,2016,2,75.9,8891,白,28000,0,81.69,1.91 
FORD,2016,2,75.9,8891,白,14000,1,70.22,1.85 
FORD,2016,2,75.9,8891,白,14000,0,70.22,1.85 
FORD,2016,2,75.9,8891,白,16000,0,49.8,1.70 
FORD,2016,2,75.9,8891,白,15000,0,78.79,1.90 
FORD,2016,2,75.9,8891,白,16000,0,77.47,1.89 
FORD,2016,2,75.9,8891,白,10000,0,79.05,1.90 
FORD,2016,2,75.9,8891,白,20000,0,51.12,1.71 
FORD,2016,2,75.9,8891,白,26000,1,74.84,1.87 
FORD,2016,2,75.9,8891,白,7854,0,66.93,1.83 
FORD,2016,2,75.9,8891,白,15000,0,48.09,1.68 
FORD,2016,2,75.9,8891,白,28000,0,48.48,1.69 
FORD,2016,2,75.9,Yahoo,白,11651,0,76.28,1.88 
FORD,2016,2,75.9,Yahoo,黑,14568,0,78.52,1.89 
FORD,2016,2,75.9,Yahoo,白,23909,0,65.61,1.82 
FORD,2016,2,75.9,Yahoo,白,22568,0,61.26,1.79 
FORD,2016,2,75.9,UCar,白,16392,0,83,1.92 
FORD,2016,2,75.9,UCar,白,11000,0,83,1.92 
FORD,2016,2,75.9,UCar,白,20619,0,83,1.92 
FORD,2016,2,75.9,UCar,白,28399,0,76.42,1.88 
FORD,2016,2,75.9,abc,白,27453,0,82.35,1.92 
FORD,2017,1,67.9,8891,黑,8000,0,78.94,1.90 
FORD,2017,1,72.9,UCar,白,13000,0,86.42,1.94 
FORD,2017,1,72.9,UCar,白,15000,0,74.07,1.87 
FORD,2017,1,75.9,SUM,白,10035,1,82.87,1.92 
FORD,2017,1,75.9,8891,白,16000,0,99.87,2.00 
FORD,2017,1,75.9,8891,白,1635,0,62.98,1.80 
FORD,2017,1,75.9,8891,白,17000,0,99.87,2.00 
FORD,2017,1,75.9,8891,白,14000,1,70.22,1.85 
FORD,2009,9,65.9,8891,黑,68000,0,40.67,1.61 
FORD,2008,10,76.9,8891,灰,120000,0,29.91,1.48 
FORD,2008,10,76.9,8891,黑,185000,0,8.84,0.95 
FORD,2008,10,76.9,8891,銀,166000,0,22.76,1.36 
FORD,2008,10,76.9,8891,灰,113000,0,15.6,1.19 
FORD,2008,10,76.9,8891,白,128000,0,21.85,1.34 
FORD,2008,10,76.9,8891,灰,150000,0,38.75,1.59 
FORD,2008,10,76.9,8891,銀,150000,0,17.95,1.25 
FORD,2008,10,76.9,8891,銀,116000,0,18.08,1.26 
FORD,2008,10,76.9,8891,白,117000,0,32.25,1.51 
FORD,2008,10,76.9,8891,灰,60000,0,49.15,1.69 
FORD,2008,10,76.9,8891,灰,159000,0,33.55,1.53 
FORD,2008,10,76.9,8891,白,170000,0,42.65,1.63 
FORD,2008,10,76.9,8891,黑,103000,0,7.8,0.89 
FORD,2008,10,76.9,8891,白,91000,0,32.51,1.51 
FORD,2008,10,76.9,8891,黑,85000,0,29.91,1.48 
FORD,2008,10,76.9,8891,白,113000,0,27.05,1.43 
FORD,2008,10,76.9,8891,藍,138000,0,20.55,1.31 
FORD,2008,10,76.9,8891,黑,143000,0,43.95,1.64 
FORD,2008,10,76.9,8891,灰,68000,0,49.15,1.69 
FORD,2008,10,76.9,8891,灰,121000,0,17.56,1.24 
FORD,2008,10,76.9,8891,黑,121000,0,28.61,1.46 
FORD,2008,10,76.9,8891,灰,76000,0,39.01,1.59 
FORD,2008,10,76.9,8891,銀,166000,0,23.15,1.36 
FORD,2008,10,76.9,8891,黑,75417,0,33.55,1.53 
FORD,2008,10,76.9,8891,黑,49000,0,22.37,1.35 
FORD,2008,10,76.9,8891,灰,75000,0,33.81,1.53 
FORD,2008,10,76.9,Yahoo,黑,120786,0,33.81,1.53 
FORD,2008,10,76.9,Yahoo,白,70195,0,20.68,1.32 
FORD,2008,10,76.9,abc,灰,86247,0,78.02,1.89 
FORD,2009,9,75.9,SUM,白,67716,0,45.85,1.66 
FORD,2009,9,75.9,8891,白,100000,0,52.44,1.72 
FORD,2009,9,75.9,8891,白,17000,0,33.99,1.53 
FORD,2009,9,75.9,8891,灰,90000,0,40.58,1.61 
FORD,2009,9,75.9,8891,棕,151000,0,39.26,1.59 
FORD,2009,9,75.9,8891,灰,87000,1,47.17,1.67 
FORD,2009,9,75.9,8891,黑,190000,0,35.31,1.55 
FORD,2009,9,75.9,8891,黑,85000,0,32.94,1.52 
FORD,2009,9,75.9,8891,灰,91000,0,43.21,1.64 
FORD,2009,9,75.9,8891,白,146000,0,46.11,1.66 
FORD,2009,9,75.9,8891,黑,72000,0,44.66,1.65 
FORD,2009,9,75.9,8891,銀,55000,0,56.39,1.75 
FORD,2009,9,75.9,8891,灰,77000,0,33.99,1.53 
FORD,2009,9,75.9,8891,白,86000,0,32.94,1.52 
FORD,2009,9,75.9,8891,灰,142000,0,49.8,1.70 
FORD,2009,9,75.9,8891,棕,83000,0,34.26,1.53 
FORD,2009,9,75.9,8891,黑,100000,0,52.44,1.72 
FORD,2009,9,75.9,8891,黑,114000,0,28.72,1.46 
FORD,2009,9,75.9,8891,黑,89000,0,33.99,1.53 
FORD,2009,9,75.9,8891,銀,120000,0,47.17,1.67 
FORD,2009,9,75.9,8891,銀,110000,0,44.53,1.65 
FORD,2009,9,75.9,8891,白,88000,0,32.67,1.51 
FORD,2009,9,75.9,8891,銀,130000,0,48.09,1.68 
FORD,2009,9,75.9,8891,白,98000,0,33.99,1.53 
FORD,2009,9,75.9,8891,白,100000,0,56.39,1.75 
FORD,2009,9,75.9,Yahoo,黑,8888,0,26.09,1.42 
FORD,2009,9,75.9,Yahoo,黑,72000,0,44.66,1.65 
FORD,2009,9,75.9,Yahoo,黑,90220,0,31.36,1.50 
FORD,2009,9,75.9,UCar,銀,153110,0,57.97,1.76 
FORD,2009,9,75.9,abc,灰,142000,0,49.8,1.70 
FORD,2009,9,75.9,abc,白,100000,0,52.44,1.72 
FORD,2010,8,77.6,8891,黑,70000,0,31.96,1.50 
FORD,2010,8,77.6,8891,灰,80000,0,52.58,1.72 
FORD,2010,8,77.6,8891,銀,105000,0,56.44,1.75 
FORD,2010,8,77.6,8891,黑,76000,0,41.24,1.62 
FORD,2010,8,77.6,8891,黑,70000,0,33.25,1.52 
FORD,2010,8,77.6,8891,灰,75000,0,32.22,1.51 
FORD,2010,8,77.6,8891,白,87000,0,43.56,1.64 
FORD,2010,8,77.6,8891,白,74000,0,32.22,1.51 
FORD,2010,8,77.6,8891,黑,119000,0,51.29,1.71 
FORD,2010,8,77.6,8891,白,70000,0,48.32,1.68 
FORD,2010,8,77.6,8891,白,65000,0,34.54,1.54 
FORD,2010,8,77.6,8891,白,100000,0,56.06,1.75 
FORD,2010,8,77.6,8891,白,57000,0,37.11,1.57 
FORD,2010,8,77.6,8891,白,102000,0,30.67,1.49 
FORD,2010,8,77.6,8891,銀,49000,1,59.02,1.77 
FORD,2010,8,77.6,8891,銀,58000,0,29.38,1.47 
FORD,2010,8,77.6,8891,黑,50000,0,47.42,1.68 
FORD,2010,8,77.6,8891,灰,97000,0,36.73,1.57 
FORD,2010,8,77.6,8891,灰,80000,0,52.58,1.72 
FORD,2010,8,77.6,Yahoo,灰,90000,0,55.15,1.74 
FORD,2010,8,77.6,Yahoo,黑,90252,0,25.52,1.41 
FORD,2010,8,77.6,UCar,白,147277,0,50.26,1.70 
FORD,2010,8,77.6,UCar,其他,80000,0,52.84,1.72 
FORD,2011,7,77.6,SUM,灰,138214,1,51.29,1.71 
FORD,2011,7,77.6,SUM,銀,62426,1,52.84,1.72 
FORD,2011,7,77.6,8891,白,80000,1,59.02,1.77 
FORD,2011,7,77.6,8891,灰,150000,1,43.56,1.64 
FORD,2011,7,77.6,8891,灰,138000,1,51.29,1.71 
FORD,2011,7,77.6,8891,黑,111000,0,39.95,1.60 
FORD,2011,7,77.6,8891,黑,60000,0,37.11,1.57 
FORD,2011,7,77.6,8891,黑,70000,0,39.69,1.60 
FORD,2011,7,77.6,8891,銀,110000,0,54.77,1.74 
FORD,2011,7,77.6,8891,灰,57000,0,46.13,1.66 
FORD,2011,7,77.6,8891,白,113000,0,55.41,1.74 
FORD,2011,7,77.6,8891,白,46000,0,25.52,1.41 
FORD,2011,7,77.6,8891,白,70000,0,37.11,1.57 
FORD,2011,7,77.6,8891,灰,80000,0,37.37,1.57 
FORD,2011,7,77.6,8891,灰,43000,0,51.29,1.71 
FORD,2011,7,77.6,8891,白,42000,0,54.12,1.73 
FORD,2011,7,77.6,8891,灰,90000,0,47.42,1.68 
FORD,2011,7,77.6,8891,灰,80000,0,43.56,1.64 
FORD,2011,7,77.6,8891,白,70000,0,34.54,1.54 
FORD,2011,7,77.6,8891,灰,90000,0,43.56,1.64 
FORD,2011,7,77.6,8891,黑,70000,0,38.4,1.58 
FORD,2011,7,77.6,8891,黑,80000,0,47.42,1.68 
FORD,2011,7,77.6,8891,灰,77000,0,56.44,1.75 
FORD,2011,7,77.6,8891,黑,49000,0,50,1.70 
FORD,2011,7,77.6,8891,白,46000,0,25.52,1.41 
FORD,2011,7,77.6,8891,灰,78000,0,48.71,1.69 
FORD,2011,7,77.6,8891,白,50000,0,33.25,1.52 
FORD,2011,7,77.6,8891,灰,47000,0,55.15,1.74 
FORD,2011,7,77.6,8891,灰,90000,0,51.29,1.71 
FORD,2011,7,77.6,8891,白,22000,0,25.77,1.41 
FORD,2011,7,77.6,8891,白,75000,0,46.13,1.66 
FORD,2011,7,77.6,8891,白,70000,0,33.25,1.52 
FORD,2011,7,77.6,8891,黑,111000,0,47.68,1.68 
FORD,2011,7,77.6,8891,白,70000,0,40.98,1.61 
FORD,2011,7,77.6,8891,白,60000,0,38.4,1.58 
FORD,2011,7,77.6,8891,灰,150000,0,43.56,1.64 
FORD,2011,7,77.6,8891,白,133000,0,53.87,1.73 
FORD,2011,7,77.6,8891,白,58000,0,47.42,1.68 
FORD,2011,7,77.6,Yahoo,黑,62716,0,25.77,1.41 
FORD,2011,7,77.6,Yahoo,黑,49000,0,50,1.70 
FORD,2011,7,77.6,Yahoo,黑,90000,0,26.93,1.43 
FORD,2011,7,77.6,UCar,白,80000,0,61.86,1.79 
FORD,2011,7,77.6,UCar,鐵灰,57123,0,12.89,1.11 
FORD,2011,7,77.6,UCar,其他,138124,0,51.55,1.71 
FORD,2011,7,77.6,UCar,黑,70000,0,47.68,1.68 
FORD,2011,7,77.6,abc,銀,100000,0,56.44,1.75 
FORD,2011,7,77.6,abc,白,132800,0,53.87,1.73 
FORD,2013,5,94.8,SUM,灰,27000,0,73.63,1.87 
FORD,2013,5,94.8,8891,藍,31000,0,66.24,1.82 
FORD,2013,5,94.8,8891,銀,66000,0,34.6,1.54 
FORD,2013,5,94.8,8891,灰,60000,0,62.24,1.79 
FORD,2013,5,94.8,8891,灰,80000,0,63.19,1.80 
FORD,2013,5,94.8,8891,灰,60000,0,63.29,1.80 
FORD,2013,5,94.8,8891,白,37000,0,49.37,1.69 
FORD,2013,5,94.8,8891,灰,42000,0,45.89,1.66 
FORD,2013,5,94.8,8891,白,28000,0,52.53,1.72 
FORD,2013,5,94.8,8891,銀,60000,0,51.69,1.71 
FORD,2013,5,94.8,8891,黑,42000,0,45.04,1.65 
FORD,2013,5,94.8,8891,白,28000,0,73.84,1.87 
FORD,2013,5,94.8,8891,藍,30000,0,63.08,1.80 
FORD,2013,5,94.8,8891,灰,50000,0,62.24,1.79 
FORD,2013,5,94.8,8891,白,80000,0,51.48,1.71 
FORD,2013,5,94.8,8891,銀,60000,0,54.64,1.74 
FORD,2013,5,94.8,8891,銀,66000,0,57.81,1.76 
FORD,2013,5,94.8,8891,銀,40000,0,54.64,1.74 
FORD,2013,5,94.8,8891,白,74000,0,51.69,1.71 
FORD,2013,5,94.8,8891,白,74000,0,59.92,1.78 
FORD,2013,5,94.8,8891,藍,35000,0,67.3,1.83 
FORD,2013,5,94.8,8891,白,74000,0,50.63,1.70 
FORD,2013,5,94.8,8891,白,28000,0,45.99,1.66 
FORD,2013,5,94.8,8891,灰,38000,0,53.59,1.73 
FORD,2013,5,94.8,8891,白,39000,0,41.98,1.62 
FORD,2013,5,94.8,8891,黑,42000,0,57.38,1.76 
FORD,2013,5,94.8,8891,銀,66000,0,62.24,1.79 
FORD,2013,5,94.8,8891,灰,27000,1,69.94,1.84 
FORD,2013,5,94.8,8891,銀,60000,0,58.02,1.76 
FORD,2013,5,94.8,8891,銀,52000,0,58.86,1.77 
FORD,2013,5,94.8,8891,白,27000,0,64.14,1.81 
FORD,2013,5,94.8,UCar,白,27890,0,73.84,1.87 
FORD,2013,5,94.8,UCar,銀,67246,0,73.84,1.87 
FORD,2013,5,99.8,Yahoo,黑,69759,0,28.96,1.46 
FORD,2013,5,99.8,abc,其他,37425,0,58.92,1.77 
FORD,2013,5,119.8,abc,黑,40000,0,56.59,1.75 
FORD,2013,5,109.8,SUM,銀,59538,1,63.57,1.80 
FORD,2013,5,109.8,8891,白,50000,1,59.93,1.78 
FORD,2013,5,109.8,8891,紅,30000,0,59.93,1.78 
FORD,2013,5,109.8,8891,綠,48000,0,64.48,1.81 
FORD,2013,5,109.8,8891,白,57000,0,52.82,1.72 
FORD,2013,5,109.8,8891,灰,46000,0,61.75,1.79 
FORD,2013,5,109.8,8891,灰,46000,0,61.75,1.79 
FORD,2013,5,109.8,8891,白,62000,0,33.52,1.53 
FORD,2013,5,109.8,8891,黑,47000,0,61.75,1.79 
FORD,2013,5,109.8,8891,白,51000,0,50.82,1.71 
FORD,2013,5,109.8,8891,灰,46000,0,63.57,1.80 
FORD,2013,5,109.8,8891,灰,46000,0,61.75,1.79 
FORD,2013,5,109.8,8891,黑,40000,0,61.75,1.79 
FORD,2013,5,109.8,8891,銀,60000,1,63.57,1.80 
FORD,2013,5,109.8,8891,白,60000,0,35.34,1.55 
FORD,2013,5,109.8,8891,白,36000,0,50.09,1.70 
FORD,2013,5,109.8,8891,黑,108000,0,47.18,1.67 
FORD,2013,5,109.8,8891,銀,63000,0,51.73,1.71 
FORD,2013,5,109.8,8891,銀,60000,0,53.55,1.73 
FORD,2013,5,109.8,8891,銀,40000,0,50.82,1.71 
FORD,2013,5,109.8,8891,白,65000,0,63.57,1.80 
FORD,2013,5,109.8,8891,白,60000,0,47.18,1.67 
FORD,2013,5,109.8,8891,藍,45000,0,47.36,1.68 
FORD,2013,5,109.8,8891,黑,92000,0,52.82,1.72 
FORD,2013,5,109.8,UCar,銀,60390,0,63.75,1.80 
FORD,2013,5,109.8,UCar,其他,48251,0,64.66,1.81 
FORD,2013,5,109.8,UCar,白,31063,0,68.31,1.83 
FORD,2013,5,109.8,UCar,藍,10000,0,71.95,1.86 
FORD,2013,5,109.8,abc,銀,60387,0,63.57,1.80 
FORD,2014,4,94.8,SUM,藍,44958,0,79.01,1.90 
FORD,2014,4,94.8,8891,灰,51000,0,68.35,1.83 
FORD,2014,4,94.8,8891,銀,100000,0,62.24,1.79 
FORD,2014,4,94.8,8891,黑,50000,0,69.41,1.84 
FORD,2014,4,94.8,8891,白,23000,0,62.03,1.79 
FORD,2014,4,94.8,8891,白,19000,0,62.03,1.79 
FORD,2014,4,94.8,8891,白,40000,0,71.2,1.85 
FORD,2014,4,94.8,8891,灰,30000,0,73.63,1.87 
FORD,2014,4,94.8,8891,白,38000,0,48.31,1.68 
FORD,2014,4,94.8,8891,藍,45000,0,50.63,1.70 
FORD,2014,4,94.8,8891,黑,52000,0,69.41,1.84 
FORD,2014,4,94.8,8891,綠,52000,0,73.63,1.87 
FORD,2014,4,94.8,8891,紅,31000,0,72.57,1.86 
FORD,2014,4,94.8,8891,白,47000,0,67.83,1.83 
FORD,2014,4,94.8,8891,白,38000,0,70.46,1.85 
FORD,2014,4,94.8,8891,白,30000,0,71.2,1.85 
FORD,2014,4,94.8,8891,藍,28000,0,73.63,1.87 
FORD,2014,4,94.8,8891,銀,60000,0,63.08,1.80 
FORD,2014,4,94.8,8891,白,67000,0,52.74,1.72 
FORD,2014,4,94.8,8891,黑,76000,0,48.31,1.68 
FORD,2014,4,94.8,8891,灰,27000,0,63.29,1.80 
FORD,2014,4,94.8,8891,銀,100000,0,62.24,1.79 
FORD,2014,4,94.8,8891,白,58935,0,48.31,1.68 
FORD,2014,4,94.8,UCar,白,120000,0,69.62,1.84 
FORD,2014,4,99.8,Yahoo,白,27054,0,36.07,1.56 
FORD,2014,4,99.8,Yahoo,白,47436,0,39.88,1.60 
FORD,2014,4,99.8,Yahoo,白,99178,0,65.13,1.81 
FORD,2014,4,99.8,Yahoo,白,64410,0,55.11,1.74 
FORD,2014,4,99.8,Yahoo,白,47097,0,60.12,1.78 
FORD,2014,4,99.8,Yahoo,白,47097,0,58.12,1.76 
FORD,2014,4,99.8,Yahoo,藍,28204,0,45.89,1.66 
FORD,2014,4,99.8,Yahoo,黑,32956,0,56.91,1.76 
FORD,2014,4,109.8,SUM,白,56147,0,72.68,1.86 
FORD,2014,4,109.8,SUM,白,44877,0,71.77,1.86 
FORD,2014,4,109.8,SUM,黑,40023,0,65.39,1.82 
FORD,2014,4,109.8,8891,白,45000,0,69.03,1.84 
FORD,2014,4,109.8,8891,白,62000,0,35.06,1.54 
FORD,2014,4,109.8,8891,灰,46000,0,61.75,1.79 
FORD,2014,4,109.8,8891,白,19000,0,45.36,1.66 
FORD,2014,4,109.8,8891,白,31000,0,67.21,1.83 
